district,sector,urban_rural,is_near_cbd,house_type,compound_type,num_bedrooms,floor_area_sqm,wall_material,floor_material,roof_material,has_electricity,has_piped_water,has_indoor_toilet,has_kitchen,has_parking,has_fence,has_lightning_rod,has_security_guard,has_water_tank,has_backup_generator,is_furnished,has_sofa,has_beds_mattresses,has_wardrobe,has_dining_set,has_tv,has_fridge,has_washing_machine,has_air_conditioning,has_internet_wifi,distance_to_cbd_km,road_access,num_rooms_total,monthly_rent_rwf,data_source,generated_date
Gasabo,Remera,peri_urban,1,shared_compound,standalone_fenced,1,22.2,brick,cement,tiles,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.2,murram,3,141000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,villa,apartment_block,4,54.1,concrete,wood,concrete,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,4.5,tarmac,5,405000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,1,apartment,apartment_block,2,33.6,brick,tiles,tiles,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,3.3,tarmac,4,208000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,shared_compound,standalone_open,2,56.9,brick,earth,tiles,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,10.1,footpath,3,166000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,peri_urban,0,shared_compound,standalone_open,1,27.7,brick,cement,tiles,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,5.0,murram,3,223000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,standalone,apartment_block,2,50.6,brick,wood,iron_sheet,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,3.6,murram,4,278000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,apartment,standalone_fenced,3,53.6,concrete,tiles,iron_sheet,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1.1,tarmac,4,339000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,apartment,standalone_fenced,2,52.7,brick,tiles,iron_sheet,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,2.4,tarmac,3,292000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,peri_urban,1,standalone,standalone_open,2,46.3,concrete,cement,iron_sheet,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,3.7,murram,5,163000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,apartment,gated_community,4,61.4,concrete,cement,iron_sheet,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,tarmac,6,489000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,standalone,standalone_fenced,3,60.6,mud_brick,cement,iron_sheet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,murram,4,53000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Nduba,rural,0,standalone,ghetto,2,42.6,brick,cement,tiles,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15.6,murram,3,39000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,standalone,standalone_fenced,3,80.7,brick,cement,iron_sheet,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,tarmac,5,120000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,rural,0,standalone,standalone_open,4,114.7,brick,cement,iron_sheet,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.5,murram,5,108000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,apartment,ghetto,2,38.2,mixed,tiles,tiles,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.7,tarmac,4,314000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Nduba,rural,0,standalone,ghetto,3,86.1,mud_brick,cement,tiles,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,footpath,6,33000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,peri_urban,0,standalone,ghetto,2,42.8,mixed,cement,tiles,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,10.9,tarmac,3,100000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,standalone,ghetto,1,23.4,concrete,cement,iron_sheet,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.8,footpath,2,18000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,standalone,standalone_open,3,80.0,mud_brick,earth,iron_sheet,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,murram,5,53000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,standalone,gated_community,1,20.9,concrete,cement,concrete,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.7,murram,3,246000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,1,villa,gated_community,4,81.4,brick,cement,concrete,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,3.7,tarmac,7,651000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,rural,0,standalone,standalone_fenced,2,56.3,brick,earth,iron_sheet,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,murram,5,50000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,shared_compound,standalone_open,2,51.3,mud_brick,wood,iron_sheet,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,footpath,4,22000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,apartment,standalone_fenced,3,77.5,mud_brick,earth,iron_sheet,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,murram,4,84000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,rural,0,standalone,ghetto,2,54.6,mud_brick,cement,iron_sheet,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.7,footpath,3,82000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,0,standalone,standalone_fenced,1,18.0,brick,cement,iron_sheet,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.8,tarmac,4,134000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,0,apartment,ghetto,3,86.2,brick,tiles,iron_sheet,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,4.8,tarmac,4,169000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,villa,standalone_fenced,4,80.4,concrete,wood,concrete,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1.5,tarmac,7,580000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,villa,standalone_fenced,3,67.9,brick,cement,iron_sheet,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,6.3,tarmac,6,517000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,0,apartment,standalone_fenced,3,79.1,mixed,tiles,iron_sheet,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,4.4,murram,6,268000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rutunga,rural,0,standalone,ghetto,1,24.1,mud_brick,earth,iron_sheet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,tarmac,2,10000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,0,standalone,gated_community,1,18.0,mixed,tiles,concrete,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,4.8,tarmac,2,238000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,urban,0,shared_compound,gated_community,2,45.8,mixed,wood,iron_sheet,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.4,tarmac,3,192000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,rural,0,shared_compound,gated_community,1,24.8,brick,cement,iron_sheet,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,11.1,footpath,4,177000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,apartment,apartment_block,1,22.8,brick,cement,iron_sheet,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,2.0,tarmac,3,281000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,rural,0,standalone,standalone_fenced,2,37.8,mixed,cement,iron_sheet,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,murram,5,43000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,standalone,standalone_fenced,3,76.6,mud_brick,cement,iron_sheet,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,12.2,footpath,4,90000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,shared_compound,ghetto,2,53.4,mud_brick,earth,iron_sheet,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,murram,4,29000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Nduba,rural,0,standalone,standalone_fenced,2,39.9,brick,cement,iron_sheet,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,murram,3,45000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,rural,0,shared_compound,standalone_open,1,21.9,mud_brick,cement,iron_sheet,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.2,murram,4,49000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rutunga,rural,0,standalone,standalone_open,2,54.2,mud_brick,earth,iron_sheet,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.7,murram,4,53000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,rural,0,shared_compound,gated_community,1,24.8,mud_brick,cement,iron_sheet,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13.8,murram,2,127000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,villa,apartment_block,3,85.9,concrete,cement,iron_sheet,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,4.0,tarmac,6,498000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,1,apartment,ghetto,2,41.5,concrete,earth,iron_sheet,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,3.2,tarmac,4,252000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,urban,0,apartment,standalone_open,3,78.5,concrete,tiles,tiles,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,10.4,murram,4,157000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,peri_urban,1,standalone,ghetto,1,24.8,mud_brick,cement,tiles,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1.9,murram,2,238000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,peri_urban,0,standalone,ghetto,1,23.7,concrete,tiles,iron_sheet,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.2,footpath,2,10000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,urban,0,standalone,apartment_block,2,29.7,concrete,tiles,iron_sheet,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,8.0,murram,5,221000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,apartment,gated_community,2,34.7,concrete,cement,concrete,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2.2,murram,5,404000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rutunga,rural,0,standalone,ghetto,2,50.4,brick,cement,iron_sheet,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,26.9,murram,5,49000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,standalone,ghetto,1,24.9,mixed,earth,iron_sheet,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.6,murram,3,10000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,peri_urban,0,standalone,gated_community,2,33.5,brick,cement,iron_sheet,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,6.0,murram,3,278000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,apartment,gated_community,2,51.8,brick,cement,iron_sheet,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.3,tarmac,3,395000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,rural,0,standalone,standalone_open,2,46.0,mud_brick,earth,iron_sheet,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,murram,3,53000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gikomero,rural,0,shared_compound,ghetto,1,21.4,mud_brick,cement,iron_sheet,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,15.9,murram,3,48000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,rural,0,shared_compound,standalone_fenced,1,18.4,brick,cement,iron_sheet,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,murram,2,57000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,rural,0,shared_compound,ghetto,1,25.3,mixed,earth,iron_sheet,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,footpath,3,47000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,peri_urban,1,shared_compound,standalone_open,1,22.1,brick,cement,iron_sheet,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,2.3,tarmac,2,216000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,apartment,apartment_block,2,32.3,mud_brick,cement,concrete,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,4.7,tarmac,5,188000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,standalone,standalone_open,4,70.1,mud_brick,cement,concrete,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15.4,murram,7,93000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,0,standalone,standalone_fenced,3,71.4,mixed,tiles,iron_sheet,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.2,tarmac,4,162000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,peri_urban,0,standalone,gated_community,4,93.8,mud_brick,earth,iron_sheet,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,13.2,murram,5,195000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,peri_urban,0,villa,standalone_open,3,62.0,concrete,cement,concrete,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,4.7,murram,6,456000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,shared_compound,apartment_block,1,27.6,brick,cement,iron_sheet,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4,murram,3,132000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,1,shared_compound,gated_community,1,18.0,brick,cement,tiles,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3.6,tarmac,4,241000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,peri_urban,0,standalone,ghetto,2,34.9,wood,tiles,iron_sheet,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,4.2,footpath,3,133000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,peri_urban,0,apartment,standalone_open,1,26.6,brick,cement,iron_sheet,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,6.2,murram,4,95000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,rural,0,shared_compound,ghetto,2,28.5,mud_brick,earth,iron_sheet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,footpath,3,10000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,peri_urban,0,standalone,ghetto,3,63.5,mud_brick,cement,iron_sheet,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,13.1,murram,6,170000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,apartment,apartment_block,3,66.7,brick,tiles,tiles,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,4.0,tarmac,6,246000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,rural,0,standalone,standalone_open,1,26.5,mud_brick,earth,iron_sheet,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,murram,2,47000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,rural,0,shared_compound,ghetto,1,21.4,brick,cement,iron_sheet,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,murram,3,10000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,rural,0,standalone,standalone_open,1,26.1,wood,cement,iron_sheet,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,14.8,murram,3,177000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,peri_urban,1,standalone,standalone_fenced,3,55.9,mud_brick,cement,tiles,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3.4,murram,5,268000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,rural,0,standalone,ghetto,3,79.6,brick,cement,iron_sheet,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13.1,tarmac,5,97000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,rural,0,shared_compound,ghetto,2,40.7,brick,cement,iron_sheet,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.9,murram,3,77000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,peri_urban,0,shared_compound,standalone_open,2,29.0,mud_brick,cement,tiles,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.8,murram,5,33000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,urban,0,apartment,standalone_open,2,33.5,wood,tiles,iron_sheet,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,6.0,tarmac,3,104000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,shared_compound,ghetto,1,19.2,brick,cement,iron_sheet,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,murram,3,29000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,standalone,standalone_open,2,55.9,wood,earth,iron_sheet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.4,murram,4,36000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,peri_urban,0,standalone,ghetto,3,47.9,wood,cement,iron_sheet,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11.1,murram,5,61000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,apartment,standalone_fenced,2,32.3,brick,earth,tiles,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,3.3,tarmac,3,324000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,peri_urban,0,apartment,apartment_block,2,55.8,mixed,cement,concrete,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,11.1,murram,3,131000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,peri_urban,0,villa,standalone_open,3,75.2,brick,cement,iron_sheet,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,9.2,murram,4,242000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,standalone,ghetto,1,20.7,mud_brick,earth,iron_sheet,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16.9,tarmac,3,32000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,standalone,standalone_open,3,70.8,brick,wood,iron_sheet,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,murram,5,60000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,standalone,gated_community,1,27.9,brick,cement,iron_sheet,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.3,tarmac,4,299000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,rural,0,standalone,standalone_open,3,73.2,mud_brick,cement,iron_sheet,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,murram,6,68000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,1,standalone,gated_community,2,28.9,concrete,tiles,iron_sheet,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,tarmac,5,239000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Nduba,rural,0,shared_compound,standalone_open,1,19.6,mud_brick,earth,iron_sheet,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,murram,4,11000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,standalone,standalone_open,2,48.2,brick,tiles,concrete,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8,tarmac,5,192000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,peri_urban,0,apartment,standalone_open,2,53.0,brick,cement,iron_sheet,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5.0,murram,3,120000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,peri_urban,0,villa,ghetto,5,98.1,concrete,cement,iron_sheet,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5.5,tarmac,6,438000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,urban,0,shared_compound,ghetto,1,28.1,concrete,tiles,iron_sheet,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,4.3,tarmac,3,127000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,peri_urban,0,standalone,standalone_fenced,2,38.9,brick,cement,iron_sheet,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4.1,murram,3,250000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,urban,0,apartment,ghetto,2,49.3,concrete,cement,iron_sheet,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,7.8,tarmac,3,135000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gikomero,rural,0,standalone,ghetto,2,52.9,brick,earth,iron_sheet,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.5,murram,4,39000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,peri_urban,0,standalone,standalone_fenced,3,62.4,brick,cement,iron_sheet,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5.5,tarmac,5,157000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,0,shared_compound,gated_community,1,18.0,brick,tiles,concrete,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4.7,murram,3,351000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,shared_compound,ghetto,1,26.6,mixed,earth,iron_sheet,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,footpath,3,10000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,urban,0,standalone,gated_community,2,54.3,brick,cement,iron_sheet,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3,tarmac,4,205000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,peri_urban,0,apartment,ghetto,1,18.0,brick,cement,iron_sheet,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19.8,footpath,3,23000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,standalone,standalone_fenced,2,43.9,mud_brick,earth,iron_sheet,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,footpath,3,65000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,peri_urban,0,apartment,standalone_fenced,2,29.5,brick,cement,tiles,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,16.3,murram,3,204000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,peri_urban,1,standalone,apartment_block,2,37.0,mixed,cement,tiles,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3.0,murram,4,162000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,standalone,apartment_block,2,54.3,brick,tiles,iron_sheet,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,tarmac,3,145000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,rural,0,standalone,ghetto,3,85.6,mud_brick,earth,iron_sheet,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,10.6,tarmac,4,185000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,1,standalone,gated_community,1,18.5,mixed,cement,tiles,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.7,tarmac,3,233000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,peri_urban,0,standalone,gated_community,3,72.6,brick,cement,iron_sheet,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,11.5,tarmac,4,210000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,peri_urban,0,shared_compound,standalone_open,2,30.1,mud_brick,tiles,iron_sheet,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.0,footpath,4,91000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,standalone,ghetto,3,85.9,brick,cement,iron_sheet,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,murram,6,141000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,peri_urban,0,standalone,standalone_fenced,2,35.5,wood,tiles,iron_sheet,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4.5,tarmac,3,239000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,standalone,gated_community,3,42.4,mud_brick,tiles,iron_sheet,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,14.3,tarmac,6,241000,synthetic_nisr_calibrated,2026-07-13
